time,ax,ay,az,atotal
2021-09-03 18:58:11.6690,10.95,-24.6,-6.08,27.6
2021-09-03 18:58:11.6790,15.92,-20.85,-2.42,26.34
2021-09-03 18:58:11.6890,20.23,-15.93,1.78,25.81
2021-09-03 18:58:11.6990,21.49,-10.51,4.9,24.41
2021-09-03 18:58:11.7090,18.72,-7.08,7.39,21.33
2021-09-03 18:58:11.7190,11.93,-4.94,9.74,16.17
2021-09-03 18:58:11.7290,6.16,-3.59,13.27,15.06
2021-09-03 18:58:11.7530,1.66,-3.66,14.13,14.69
2021-09-03 18:58:11.7540,-2.84,-5.78,15.36,16.65
2021-09-03 18:58:11.7580,-3.7,-7.11,17.34,19.1
2021-09-03 18:58:11.7690,-1.04,-2.69,17.01,17.25
2021-09-03 18:58:11.7790,5.31,1.59,15.61,16.56
2021-09-03 18:58:11.7890,11.83,2.59,13.9,18.43
2021-09-03 18:58:11.7990,15.88,-2.14,11.75,19.86
2021-09-03 18:58:11.8090,16.95,-9.99,11.37,22.72
2021-09-03 18:58:11.8190,15.87,-13.09,11.35,23.49
2021-09-03 18:58:11.8290,14.92,-13.12,12.39,23.41
2021-09-03 18:58:11.8530,14.36,-12.7,12.46,22.86
2021-09-03 18:58:11.8550,13.31,-12.33,11.42,21.43
2021-09-03 18:58:11.8580,12.04,-12.02,10.65,20.07
2021-09-03 18:58:11.8680,10.27,-11.69,10.75,18.91
2021-09-03 18:58:11.8790,8.12,-11.56,10.75,17.75
2021-09-03 18:58:11.8890,5.53,-11.95,10.33,16.73
2021-09-03 18:58:11.8990,2.62,-13.54,9.51,16.75
2021-09-03 18:58:11.9090,-0.94,-16.28,7.61,17.99
2021-09-03 18:58:11.9190,-5.27,-18.22,4.19,19.42
2021-09-03 18:58:11.9280,-11.9,-17.86,-1.98,21.55
2021-09-03 18:58:11.9530,-17.6,-16.01,-8.44,25.24
2021-09-03 18:58:11.9550,-15.4,-12.11,-5.23,20.27
2021-09-03 18:58:11.9580,-10.83,-8.76,0.97,13.96
2021-09-03 18:58:11.9680,-7.31,-4.62,1.87,8.84
2021-09-03 18:58:11.9780,-4.62,-1.87,1.86,5.31
2021-09-03 18:58:11.9880,-1.7,-0.49,1.79,2.51
2021-09-03 18:58:11.9990,0.0,1.41,1.36,1.95
2021-09-03 18:58:12.0080,-0.14,3.21,0.72,3.29
2021-09-03 18:58:12.0190,-0.8,4.14,1.01,4.33
2021-09-03 18:58:12.0280,-1.59,4.4,2.27,5.2
2021-09-03 18:58:12.0520,-2.48,4.35,3.45,6.08
2021-09-03 18:58:12.0530,-3.12,4.41,4.01,6.72
2021-09-03 18:58:12.0580,-2.96,4.15,3.16,5.99
2021-09-03 18:58:12.0680,-2.36,3.19,0.78,4.04
2021-09-03 18:58:12.0780,-2.04,1.77,-1.8,3.24
2021-09-03 18:58:12.0880,-2.19,0.25,-5.04,5.5
2021-09-03 18:58:12.0980,-3.29,-0.11,-8.43,9.04
2021-09-03 18:58:12.1080,-5.47,0.61,-9.71,11.16
2021-09-03 18:58:12.1180,-9.26,0.77,-10.85,14.28
2021-09-03 18:58:12.1280,-13.09,-0.56,-13.9,19.1
2021-09-03 18:58:12.1530,-14.19,-2.25,-16.75,22.06
2021-09-03 18:58:12.1550,-10.88,-0.89,-17.84,20.91
2021-09-03 18:58:12.1570,-8.17,1.93,-19.05,20.81
2021-09-03 18:58:12.1670,-10.78,2.15,-15.4,18.92
2021-09-03 18:58:12.1780,-15.64,5.4,-10.17,19.42
2021-09-03 18:58:12.1880,-16.0,12.65,-9.51,22.5
2021-09-03 18:58:12.1980,-13.22,16.11,-11.81,23.95
2021-09-03 18:58:12.2070,-13.03,15.49,-12.46,23.76
2021-09-03 18:58:12.2180,-13.27,15.67,-11.2,23.38
2021-09-03 18:58:12.2270,-11.52,16.21,-10.0,22.25
2021-09-03 18:58:12.2520,-16.03,15.58,-8.68,23.97
2021-09-03 18:58:12.2540,-54.3,20.42,-14.28,59.74
2021-09-03 18:58:12.2570,-73.33,3.82,-28.91,78.91
2021-09-03 18:58:12.2680,-19.86,-59.24,3.97,62.6
2021-09-03 18:58:12.2770,33.79,-34.06,50.04,69.32
2021-09-03 18:58:12.2870,36.16,7.75,-25.27,44.79
2021-09-03 18:58:12.2970,30.96,-2.14,-46.86,56.2
2021-09-03 18:58:12.3070,-5.86,19.97,-25.18,32.66
2021-09-03 18:58:12.3170,-39.12,9.95,-0.74,40.37
2021-09-03 18:58:12.3270,-25.06,-10.38,-7.68,28.19
2021-09-03 18:58:12.3490,0.03,-12.89,-12.18,17.73
2021-09-03 18:58:12.3510,9.83,-7.09,-7.36,14.17
2021-09-03 18:58:12.3570,-0.47,-4.72,-5.53,7.28
2021-09-03 18:58:12.3680,-14.66,-7.73,-6.92,17.95
2021-09-03 18:58:12.3770,-17.77,-17.03,-0.87,24.62
2021-09-03 18:58:12.3870,-7.69,-23.88,-2.83,25.24
2021-09-03 18:58:12.3970,5.04,-23.27,-5.05,24.33
2021-09-03 18:58:12.4070,14.27,-20.81,-1.87,25.3
2021-09-03 18:58:12.4170,18.69,-18.79,1.95,26.57
2021-09-03 18:58:12.4270,18.24,-14.66,4.25,23.78
2021-09-03 18:58:12.4500,14.2,-9.04,6.34,17.98
2021-09-03 18:58:12.4520,10.26,-5.73,8.56,14.53
2021-09-03 18:58:12.4560,4.74,-2.36,10.55,11.8
2021-09-03 18:58:12.4670,2.02,-2.76,12.84,13.28
2021-09-03 18:58:12.4770,-1.06,-5.08,12.69,13.71
2021-09-03 18:58:12.4870,-3.62,-9.19,14.57,17.6
2021-09-03 18:58:12.4970,-4.51,-10.26,16.67,20.08
2021-09-03 18:58:12.5070,-1.47,-2.42,15.8,16.05
2021-09-03 18:58:12.5170,6.72,4.07,15.08,17.0
2021-09-03 18:58:12.5270,14.81,5.24,12.86,20.3
2021-09-03 18:58:12.5520,19.12,-1.13,11.05,22.11
2021-09-03 18:58:12.5540,19.17,-9.3,11.35,24.14
2021-09-03 18:58:12.5560,15.52,-11.74,12.0,22.86
2021-09-03 18:58:12.5690,12.9,-10.81,13.19,21.38
2021-09-03 18:58:12.5770,12.22,-10.19,13.11,20.61
2021-09-03 18:58:12.5870,11.77,-10.31,12.1,19.77
2021-09-03 18:58:12.5960,11.04,-10.74,11.42,19.17
2021-09-03 18:58:12.6070,10.34,-10.84,11.01,18.59
2021-09-03 18:58:12.6170,9.17,-10.8,10.73,17.77
2021-09-03 18:58:12.6270,7.12,-10.79,10.25,16.49
2021-09-03 18:58:12.6520,4.61,-11.25,9.58,15.47
2021-09-03 18:58:12.6540,1.81,-12.81,8.65,15.56
2021-09-03 18:58:12.6560,-1.74,-15.62,7.08,17.23
2021-09-03 18:58:12.6680,-6.5,-18.3,4.42,19.91
2021-09-03 18:58:12.6770,-13.97,-19.39,-0.27,23.89
2021-09-03 18:58:12.6860,-21.1,-16.84,-5.08,27.47
2021-09-03 18:58:12.6960,-18.02,-11.38,-3.58,21.61
2021-09-03 18:58:12.7060,-11.72,-7.89,1.88,14.25
2021-09-03 18:58:12.7170,-8.91,-4.61,2.63,10.37
2021-09-03 18:58:12.7260,-7.34,-1.88,1.78,7.78
2021-09-03 18:58:12.7520,-4.79,-0.36,1.17,4.94
2021-09-03 18:58:12.7530,-2.5,1.69,-0.1,3.01
2021-09-03 18:58:12.7560,-2.09,3.46,0.6,4.08
2021-09-03 18:58:12.7700,-3.03,5.03,2.77,6.49
2021-09-03 18:58:12.7760,-4.27,5.96,3.83,8.27
2021-09-03 18:58:12.7860,-4.71,5.57,4.18,8.4
2021-09-03 18:58:12.7960,-3.69,5.06,3.37,7.11
2021-09-03 18:58:12.8060,-1.78,4.76,1.88,5.41
2021-09-03 18:58:12.8160,-0.37,4.0,-0.35,4.03
2021-09-03 18:58:12.8260,-0.17,2.01,-3.37,3.92
2021-09-03 18:58:12.8510,-0.58,-0.04,-5.8,5.82
2021-09-03 18:58:12.8530,-2.15,-1.08,-7.95,8.3
2021-09-03 18:58:12.8560,-4.61,-2.2,-10.79,11.93
2021-09-03 18:58:12.8680,-7.41,-4.55,-14.38,16.8
2021-09-03 18:58:12.8760,-10.05,-6.84,-16.08,20.15
2021-09-03 18:58:12.8860,-13.02,-6.44,-15.73,21.41
2021-09-03 18:58:12.8960,-13.96,-3.67,-15.21,20.96
2021-09-03 18:58:12.9060,-16.04,1.2,-14.87,21.9
2021-09-03 18:58:12.9160,-20.09,5.42,-12.49,24.26
2021-09-03 18:58:12.9260,-20.06,13.2,-12.1,26.88
2021-09-03 18:58:12.9510,-18.87,19.54,-13.91,30.51
2021-09-03 18:58:12.9520,-17.17,19.05,-14.07,29.25
2021-09-03 18:58:12.9550,-14.34,16.73,-15.05,26.68
2021-09-03 18:58:12.9660,-10.0,15.33,-14.43,23.3
2021-09-03 18:58:12.9760,-6.12,15.15,-12.9,20.81
2021-09-03 18:58:12.9850,-8.8,14.41,-9.23,19.24
2021-09-03 18:58:12.9960,-55.76,18.25,-6.31,59.0
2021-09-03 18:58:13.0050,-67.27,-4.37,-28.73,73.27
2021-09-03 18:58:13.0160,-20.97,-62.57,21.37,69.36
2021-09-03 18:58:13.0250,10.24,-23.35,17.05,30.67
2021-09-03 18:58:13.0510,35.16,-10.28,-29.75,47.19
2021-09-03 18:58:13.0520,32.88,1.92,-27.36,42.81
2021-09-03 18:58:13.0550,-5.79,11.25,-15.67,20.14
2021-09-03 18:58:13.0680,-26.83,-2.19,-9.61,28.58
2021-09-03 18:58:13.0750,-22.27,-5.91,-10.22,25.2
2021-09-03 18:58:13.0850,-2.2,-5.01,-9.44,10.91
2021-09-03 18:58:13.0950,4.65,-8.25,-4.08,10.31
2021-09-03 18:58:13.1050,-4.62,-10.25,-6.25,12.86
2021-09-03 18:58:13.1150,-13.16,-9.98,-6.95,17.91
2021-09-03 18:58:13.1250,-13.37,-12.78,-3.62,18.84
2021-09-03 18:58:13.1510,-4.08,-21.42,-3.81,22.13
2021-09-03 18:58:13.1530,6.01,-25.82,-6.39,27.26
2021-09-03 18:58:13.1550,15.36,-23.24,-4.12,28.16
2021-09-03 18:58:13.1680,19.71,-16.8,2.05,25.97
2021-09-03 18:58:13.1750,20.2,-12.65,5.77,24.52
2021-09-03 18:58:13.1850,14.99,-7.23,6.72,17.94
2021-09-03 18:58:13.1950,9.68,-4.07,8.46,13.48
2021-09-03 18:58:13.2050,2.73,-0.77,10.49,10.86
2021-09-03 18:58:13.2150,-0.71,-1.6,12.9,13.01
2021-09-03 18:58:13.2250,-5.9,-5.16,14.03,16.07
2021-09-03 18:58:13.2490,-8.37,-7.81,15.17,19.0
2021-09-03 18:58:13.2510,-5.23,-4.25,16.89,18.18
2021-09-03 18:58:13.2540,1.44,3.16,14.49,14.9
2021-09-03 18:58:13.2690,9.16,6.21,11.79,16.17
2021-09-03 18:58:13.2750,15.89,3.31,10.18,19.15
2021-09-03 18:58:13.2850,19.47,-3.85,10.21,22.31
2021-09-03 18:58:13.2950,19.18,-9.47,10.91,24.01
2021-09-03 18:58:13.3050,15.74,-10.64,11.5,22.2
2021-09-03 18:58:13.3150,13.78,-10.39,12.38,21.23
2021-09-03 18:58:13.3250,13.74,-10.83,12.41,21.44
2021-09-03 18:58:13.3500,13.41,-11.4,11.95,21.27
2021-09-03 18:58:13.3510,12.4,-11.61,11.29,20.39
2021-09-03 18:58:13.3540,10.65,-11.67,11.33,19.44
2021-09-03 18:58:13.3680,8.59,-12.0,11.25,18.55
2021-09-03 18:58:13.3750,6.15,-12.62,10.79,17.7
2021-09-03 18:58:13.3840,3.71,-13.57,10.2,17.37
2021-09-03 18:58:13.3950,1.32,-14.66,9.13,17.32
2021-09-03 18:58:13.4040,-1.1,-15.6,7.44,17.31
2021-09-03 18:58:13.4140,-3.75,-16.18,5.41,17.46
2021-09-03 18:58:13.4240,-8.19,-17.11,3.11,19.22
2021-09-03 18:58:13.4480,-16.06,-17.85,0.54,24.01
2021-09-03 18:58:13.4500,-20.91,-14.52,-4.71,25.88
2021-09-03 18:58:13.4540,-15.12,-11.47,-2.22,19.1
2021-09-03 18:58:13.4690,-9.77,-8.23,1.19,12.82
2021-09-03 18:58:13.4740,-7.13,-3.05,1.3,7.86
2021-09-03 18:58:13.4840,-4.72,0.1,0.47,4.74
2021-09-03 18:58:13.4940,-2.67,1.49,-0.04,3.05
2021-09-03 18:58:13.5040,-2.14,2.74,-0.29,3.48
2021-09-03 18:58:13.5140,-2.26,2.95,0.02,3.71
2021-09-03 18:58:13.5240,-2.71,3.13,1.16,4.29
2021-09-03 18:58:13.5470,-3.55,3.56,2.72,5.71
2021-09-03 18:58:13.5490,-4.85,4.68,4.28,7.98
2021-09-03 18:58:13.5540,-5.85,5.96,4.88,9.67
2021-09-03 18:58:13.5690,-5.51,6.66,4.11,9.57
2021-09-03 18:58:13.5730,-4.33,6.24,1.23,7.69
2021-09-03 18:58:13.5840,-2.95,4.03,-3.44,6.06
2021-09-03 18:58:13.5930,-2.03,1.66,-8.18,8.59
2021-09-03 18:58:13.6040,-2.11,-0.91,-11.26,11.49
2021-09-03 18:58:13.6140,-4.06,-5.5,-11.9,13.72
2021-09-03 18:58:13.6240,-7.35,-8.71,-14.22,18.22
2021-09-03 18:58:13.6480,-12.76,-8.06,-18.49,23.86
2021-09-03 18:58:13.6490,-16.08,-6.18,-14.01,22.2
2021-09-03 18:58:13.6530,-13.82,-1.87,-10.13,17.23
2021-09-03 18:58:13.6690,-11.66,-0.09,-9.97,15.34
2021-09-03 18:58:13.6730,-18.09,3.74,-10.43,21.21
2021-09-03 18:58:13.6840,-26.52,11.85,-12.17,31.49
2021-09-03 18:58:13.6930,-26.13,21.45,-13.28,36.32
2021-09-03 18:58:13.7040,-18.34,23.87,-14.16,33.26
2021-09-03 18:58:13.7140,-10.86,18.37,-16.11,26.73
2021-09-03 18:58:13.7240,-6.1,14.14,-15.95,22.17
2021-09-03 18:58:13.7470,-3.17,12.96,-14.45,19.66
2021-09-03 18:58:13.7480,-2.61,12.11,-13.67,18.44
2021-09-03 18:58:13.7530,-21.8,15.94,-9.78,28.72
2021-09-03 18:58:13.7690,-72.36,6.78,-7.64,73.07
2021-09-03 18:58:13.7730,-68.18,-51.03,-0.92,85.16
2021-09-03 18:58:13.7830,-0.81,-57.87,46.53,74.26
2021-09-03 18:58:13.7930,37.72,-6.78,-16.09,41.56
2021-09-03 18:58:13.8030,57.81,13.49,-31.61,67.25
2021-09-03 18:58:13.8130,13.95,18.5,-29.57,37.56
2021-09-03 18:58:13.8230,-30.36,-6.15,-20.19,36.97
2021-09-03 18:58:13.8450,-34.22,-22.0,-15.36,43.48
2021-09-03 18:58:13.8470,-4.84,-12.54,-12.22,18.16
2021-09-03 18:58:13.8530,9.44,-1.21,-2.78,9.91
2021-09-03 18:58:13.8630,2.18,-3.89,-2.14,4.94
2021-09-03 18:58:13.8730,-11.54,-15.45,-0.97,19.3
2021-09-03 18:58:13.8830,-18.42,-18.78,-1.05,26.32
2021-09-03 18:58:13.8930,-10.23,-16.14,-2.4,19.25
2021-09-03 18:58:13.9030,2.81,-18.05,-3.99,18.69
2021-09-03 18:58:13.9130,13.05,-21.42,-4.43,25.47
2021-09-03 18:58:13.9230,21.24,-18.37,-0.87,28.09
2021-09-03 18:58:13.9450,25.16,-9.06,3.92,27.02
2021-09-03 18:58:13.9470,22.31,-3.93,5.11,23.22
2021-09-03 18:58:13.9520,14.62,-3.85,7.53,16.88
2021-09-03 18:58:13.9620,7.78,-2.37,10.03,12.91
2021-09-03 18:58:13.9720,3.28,-1.51,12.28,12.79
2021-09-03 18:58:13.9830,-3.64,-2.01,15.02,15.58
2021-09-03 18:58:13.9920,-8.66,-0.09,20.0,21.79
2021-09-03 18:58:14.0030,-8.68,5.94,19.78,22.4
2021-09-03 18:58:14.0120,-2.48,8.23,13.34,15.86
2021-09-03 18:58:14.0230,3.38,4.06,9.77,11.1
2021-09-03 18:58:14.0470,7.9,-2.04,9.55,12.56
2021-09-03 18:58:14.0490,13.01,-7.82,10.97,18.72
2021-09-03 18:58:14.0520,14.25,-11.73,11.74,21.87
2021-09-03 18:58:14.0700,12.96,-11.44,12.53,21.35
2021-09-03 18:58:14.0720,11.06,-9.47,13.17,19.63
2021-09-03 18:58:14.0840,9.65,-9.22,13.12,18.71
2021-09-03 18:58:14.0920,8.66,-11.16,12.45,18.82
2021-09-03 18:58:14.1020,8.05,-13.44,11.3,19.31
2021-09-03 18:58:14.1120,7.81,-13.88,10.22,18.92
2021-09-03 18:58:14.1230,7.76,-12.35,10.08,17.72
2021-09-03 18:58:14.1460,7.15,-10.45,10.08,16.18
2021-09-03 18:58:14.1470,5.35,-10.03,9.96,15.11
2021-09-03 18:58:14.1520,3.04,-10.87,9.41,14.69
2021-09-03 18:58:14.1620,0.73,-12.51,8.54,15.16
2021-09-03 18:58:14.1720,-1.81,-15.01,7.4,16.83
2021-09-03 18:58:14.1830,-5.0,-16.95,5.83,18.6
2021-09-03 18:58:14.1920,-9.61,-17.57,3.67,20.35
2021-09-03 18:58:14.2020,-14.35,-15.92,-2.07,21.53
2021-09-03 18:58:14.2120,-12.41,-12.4,-5.77,18.46
2021-09-03 18:58:14.2230,-8.72,-10.73,-0.71,13.84
2021-09-03 18:58:14.2470,-8.87,-7.11,0.72,11.39
2021-09-03 18:58:14.2480,-7.96,-3.7,0.83,8.81
2021-09-03 18:58:14.2520,-5.13,-1.67,0.82,5.45
2021-09-03 18:58:14.2700,-2.48,0.24,0.54,2.54
2021-09-03 18:58:14.2720,-1.28,1.82,0.48,2.27
2021-09-03 18:58:14.2840,-0.95,2.64,1.46,3.16
2021-09-03 18:58:14.2920,-0.85,3.41,2.65,4.4
2021-09-03 18:58:14.3020,-0.68,4.55,3.36,5.69
2021-09-03 18:58:14.3120,-0.49,5.6,3.63,6.69
2021-09-03 18:58:14.3220,-0.72,5.59,3.68,6.73
2021-09-03 18:58:14.3460,-1.3,4.14,2.5,5.0
2021-09-03 18:58:14.3480,-1.67,2.01,-0.4,2.64
2021-09-03 18:58:14.3510,-1.77,-0.04,-3.51,3.93
2021-09-03 18:58:14.3610,-1.7,-1.95,-7.53,7.96
2021-09-03 18:58:14.3720,-2.36,-3.04,-10.89,11.55
2021-09-03 18:58:14.3820,-4.18,-3.61,-12.17,13.36
2021-09-03 18:58:14.3910,-7.6,-4.41,-12.58,15.34
2021-09-03 18:58:14.4020,-11.5,-4.71,-13.72,18.51
2021-09-03 18:58:14.4110,-12.96,-4.6,-12.69,18.71
2021-09-03 18:58:14.4220,-10.13,-3.8,-13.1,16.99
2021-09-03 18:58:14.4450,-7.51,-3.91,-14.45,16.74
2021-09-03 18:58:14.4470,-12.48,-2.02,-12.38,17.69
2021-09-03 18:58:14.4510,-19.85,4.97,-11.99,23.71
2021-09-03 18:58:14.4610,-20.33,15.4,-13.51,28.86
2021-09-03 18:58:14.4720,-16.91,22.13,-13.19,30.81
2021-09-03 18:58:14.4810,-12.34,20.93,-12.91,27.51
2021-09-03 18:58:14.4910,-7.78,15.88,-13.53,22.26
2021-09-03 18:58:14.5020,-5.62,13.2,-13.65,19.8
2021-09-03 18:58:14.5110,-4.72,13.53,-12.89,19.27
2021-09-03 18:58:14.5220,-4.41,12.88,-11.01,17.5
2021-09-03 18:58:14.5450,-17.15,13.32,-6.06,22.54
2021-09-03 18:58:14.5460,-63.88,10.29,3.43,64.79
2021-09-03 18:58:14.5510,-72.84,-18.41,-17.34,77.1
2021-09-03 18:58:14.5610,-3.54,-64.51,27.81,70.33
2021-09-03 18:58:14.5710,37.8,-22.82,4.94,44.42
2021-09-03 18:58:14.5810,56.16,1.93,-34.13,65.74
2021-09-03 18:58:14.5910,20.13,16.51,-28.88,38.88
2021-09-03 18:58:14.6010,-25.59,10.57,-13.94,30.99
2021-09-03 18:58:14.6110,-35.95,-6.55,-4.84,36.86
2021-09-03 18:58:14.6210,-7.54,-11.33,-12.11,18.21
2021-09-03 18:58:14.6440,7.8,0.36,-8.26,11.36
2021-09-03 18:58:14.6460,2.69,0.45,-3.86,4.72
2021-09-03 18:58:14.6500,-14.19,-5.49,-5.37,16.13
2021-09-03 18:58:14.6610,-23.39,-7.59,-3.63,24.85
2021-09-03 18:58:14.6710,-17.51,-11.13,-1.6,20.8
2021-09-03 18:58:14.6810,-6.44,-16.54,-5.54,18.59
2021-09-03 18:58:14.6900,1.41,-24.13,-9.64,26.02
2021-09-03 18:58:14.7010,8.54,-24.82,-8.0,27.44
2021-09-03 18:58:14.7100,13.13,-19.46,-2.91,23.65
2021-09-03 18:58:14.7210,18.25,-17.08,1.43,25.03
2021-09-03 18:58:14.7430,20.53,-13.35,5.56,25.11
2021-09-03 18:58:14.7440,18.07,-9.22,8.39,21.95
2021-09-03 18:58:14.7500,12.49,-7.73,10.42,18.0
2021-09-03 18:58:14.7600,6.44,-6.12,12.36,15.22
2021-09-03 18:58:14.7700,2.77,-5.52,13.22,14.59
2021-09-03 18:58:14.7810,-2.76,-6.38,14.52,16.09
2021-09-03 18:58:14.7900,-4.86,-4.77,17.57,18.84
2021-09-03 18:58:14.8010,-2.61,2.32,19.34,19.65
2021-09-03 18:58:14.8100,3.5,8.07,15.3,17.64
2021-09-03 18:58:14.8210,10.52,6.36,12.3,17.38
2021-09-03 18:58:14.8470,14.81,-1.25,10.26,18.06
2021-09-03 18:58:14.8480,18.38,-8.49,9.54,22.38
2021-09-03 18:58:14.8500,18.57,-11.24,10.15,23.96
2021-09-03 18:58:14.8700,15.72,-10.82,11.7,22.38
2021-09-03 18:58:14.8710,13.58,-9.79,12.05,20.62
2021-09-03 18:58:14.8830,12.05,-9.3,11.36,18.99
2021-09-03 18:58:14.8900,10.74,-9.23,10.88,17.85
2021-09-03 18:58:14.9000,9.5,-9.19,10.92,17.14
2021-09-03 18:58:14.9100,7.91,-9.36,11.34,16.69
2021-09-03 18:58:14.9200,6.25,-9.77,11.13,16.07
2021-09-03 18:58:14.9460,4.25,-10.33,10.83,15.55
2021-09-03 18:58:14.9480,1.9,-11.68,10.28,15.67
2021-09-03 18:58:14.9500,-0.66,-14.01,8.67,16.48
2021-09-03 18:58:14.9600,-3.92,-16.72,6.54,18.37
2021-09-03 18:58:14.9700,-7.87,-18.04,3.08,19.92
2021-09-03 18:58:14.9800,-14.31,-17.84,-1.07,22.89
2021-09-03 18:58:14.9900,-18.53,-15.45,-4.14,24.47
2021-09-03 18:58:15.0000,-14.92,-11.59,-1.92,18.99
2021-09-03 18:58:15.0100,-10.09,-8.6,1.36,13.32
2021-09-03 18:58:15.0200,-8.04,-5.29,1.83,9.79
2021-09-03 18:58:15.0440,-7.13,-2.55,1.61,7.74
2021-09-03 18:58:15.0450,-5.95,-0.82,0.53,6.02
2021-09-03 18:58:15.0490,-4.68,0.86,-0.87,4.83
2021-09-03 18:58:15.0590,-3.72,2.4,-0.47,4.45
2021-09-03 18:58:15.0700,-3.02,3.88,1.34,5.09
2021-09-03 18:58:15.0790,-2.61,5.05,2.47,6.19
2021-09-03 18:58:15.0900,-2.27,5.68,3.08,6.84
2021-09-03 18:58:15.1000,-2.34,5.98,3.44,7.28
2021-09-03 18:58:15.1090,-3.18,5.67,3.32,7.29
2021-09-03 18:58:15.1200,-4.51,4.49,1.91,6.64
2021-09-03 18:58:15.1440,-5.57,3.21,-0.96,6.5
2021-09-03 18:58:15.1450,-5.76,2.04,-5.02,7.9
2021-09-03 18:58:15.1490,-5.89,1.03,-9.43,11.16
2021-09-03 18:58:15.1590,-6.26,0.3,-12.43,13.92
2021-09-03 18:58:15.1690,-8.89,-1.89,-12.89,15.77
2021-09-03 18:58:15.1790,-13.3,-3.51,-14.48,19.97
2021-09-03 18:58:15.1900,-16.99,-2.31,-16.24,23.61
2021-09-03 18:58:15.2000,-14.73,-0.07,-12.95,19.61
2021-09-03 18:58:15.2090,-9.39,3.0,-10.29,14.24
2021-09-03 18:58:15.2200,-7.53,2.02,-11.57,13.95
2021-09-03 18:58:15.2440,-8.31,-1.2,-10.61,13.53
2021-09-03 18:58:15.2460,-14.03,5.21,-8.59,17.25
2021-09-03 18:58:15.2490,-18.33,15.08,-9.66,25.62
2021-09-03 18:58:15.2590,-20.9,18.9,-11.13,30.29
2021-09-03 18:58:15.2690,-21.16,16.64,-10.48,28.88
2021-09-03 18:58:15.2790,-15.59,14.21,-9.44,23.11
2021-09-03 18:58:15.2890,-9.28,12.71,-8.92,18.08
2021-09-03 18:58:15.2990,-5.47,10.86,-8.34,14.74
2021-09-03 18:58:15.3090,-10.16,10.49,-6.8,16.1
2021-09-03 18:58:15.3190,-44.23,12.99,0.16,46.09
2021-09-03 18:58:15.3440,-60.92,-8.82,-15.27,63.42
2021-09-03 18:58:15.3460,-12.62,-53.03,-3.26,54.6
2021-09-03 18:58:15.3480,31.2,-16.26,30.84,46.78
2021-09-03 18:58:15.3590,40.77,-1.26,-10.9,42.22
2021-09-03 18:58:15.3680,22.63,-11.4,-28.91,38.44
2021-09-03 18:58:15.3790,-6.54,11.87,-21.37,25.3
2021-09-03 18:58:15.3890,-34.48,11.56,-5.99,36.85
2021-09-03 18:58:15.3990,-28.0,-0.89,-10.14,29.79
2021-09-03 18:58:15.4090,5.93,-14.17,-6.67,16.74
2021-09-03 18:58:15.4190,15.41,-6.62,-4.24,17.29
2021-09-03 18:58:15.4430,1.23,-1.31,-5.93,6.19
2021-09-03 18:58:15.4450,-19.14,-2.89,-5.41,20.09
2021-09-03 18:58:15.4480,-25.77,-9.72,-2.62,27.66
2021-09-03 18:58:15.4580,-13.85,-16.92,-4.59,22.34
2021-09-03 18:58:15.4690,-0.42,-19.92,-8.62,21.7
2021-09-03 18:58:15.4780,6.32,-22.78,-9.7,25.55
2021-09-03 18:58:15.4880,9.54,-23.94,-8.08,27.0
2021-09-03 18:58:15.4980,12.17,-21.69,-4.7,25.31
2021-09-03 18:58:15.5080,16.7,-18.79,-0.15,25.13
2021-09-03 18:58:15.5190,18.68,-14.78,3.91,24.13
2021-09-03 18:58:15.5400,17.74,-10.14,6.52,21.44
2021-09-03 18:58:15.5410,11.82,-5.7,8.92,15.86
2021-09-03 18:58:15.5480,6.21,-3.92,12.13,14.17
2021-09-03 18:58:15.5580,1.29,-3.62,12.58,13.15
2021-09-03 18:58:15.5680,-4.73,-5.87,12.86,14.9
2021-09-03 18:58:15.5790,-7.47,-9.05,16.92,20.59
2021-09-03 18:58:15.5880,-6.45,-3.62,17.03,18.56
2021-09-03 18:58:15.5990,2.03,4.36,15.73,16.44
2021-09-03 18:58:15.6080,11.45,5.22,13.5,18.45
2021-09-03 18:58:15.6180,17.85,-1.41,10.69,20.85
2021-09-03 18:58:15.6420,23.58,-9.29,10.53,27.44
2021-09-03 18:58:15.6430,23.38,-12.45,10.89,28.63
2021-09-03 18:58:15.6480,18.44,-11.97,11.91,25.0
2021-09-03 18:58:15.6580,14.84,-10.93,11.65,21.8
2021-09-03 18:58:15.6680,12.59,-10.79,11.15,19.98
2021-09-03 18:58:15.6780,10.77,-11.51,10.88,19.15
2021-09-03 18:58:15.6880,9.11,-12.14,10.69,18.56
2021-09-03 18:58:15.6980,7.02,-12.71,11.02,18.22
2021-09-03 18:58:15.7080,4.81,-13.43,10.52,17.72
2021-09-03 18:58:15.7180,2.6,-14.82,9.66,17.88
2021-09-03 18:58:15.7420,0.04,-17.41,8.32,19.29
2021-09-03 18:58:15.7440,-3.44,-20.26,6.15,21.45
2021-09-03 18:58:15.7470,-8.28,-21.45,2.46,23.12
2021-09-03 18:58:15.7580,-15.49,-20.09,-3.37,25.59
2021-09-03 18:58:15.7670,-18.54,-15.49,-6.74,25.08
2021-09-03 18:58:15.7780,-14.28,-11.52,-2.01,18.45
2021-09-03 18:58:15.7880,-10.34,-8.4,1.23,13.37
