time,ax,ay,az,atotal
2021-09-03 18:48:08.2360,-45.66,-56.18,-18.58,74.74
2021-09-03 18:48:08.2460,25.03,-25.39,-51.84,62.91
2021-09-03 18:48:08.2560,36.62,42.1,9.33,56.57
2021-09-03 18:48:08.2660,-8.95,31.95,-1.67,33.22
2021-09-03 18:48:08.2760,-22.79,4.6,-7.19,24.33
2021-09-03 18:48:08.2860,-27.8,-12.19,-4.85,30.74
2021-09-03 18:48:08.2960,-20.17,-12.42,-5.7,24.36
2021-09-03 18:48:08.3120,0.01,1.72,-3.17,3.6
2021-09-03 18:48:08.3160,1.55,0.24,-6.0,6.2
2021-09-03 18:48:08.3260,-16.86,-6.42,-4.55,18.6
2021-09-03 18:48:08.3360,-14.47,-12.16,-3.33,19.19
2021-09-03 18:48:08.3460,-4.78,-10.71,-6.32,13.32
2021-09-03 18:48:08.3560,-2.0,-12.48,-7.02,14.45
2021-09-03 18:48:08.3660,-2.51,-15.42,-4.19,16.17
2021-09-03 18:48:08.3760,0.0,-19.85,-6.89,21.01
2021-09-03 18:48:08.3860,8.57,-24.3,-7.65,26.87
2021-09-03 18:48:08.3960,17.21,-20.33,-2.91,26.79
2021-09-03 18:48:08.4120,21.49,-16.52,1.31,27.13
2021-09-03 18:48:08.4160,22.92,-14.88,4.91,27.76
2021-09-03 18:48:08.4260,19.06,-11.56,9.02,24.04
2021-09-03 18:48:08.4350,12.35,-8.66,12.5,19.59
2021-09-03 18:48:08.4460,5.98,-6.79,14.06,16.71
2021-09-03 18:48:08.4560,2.72,-6.8,13.96,15.76
2021-09-03 18:48:08.4660,0.61,-6.15,13.95,15.25
2021-09-03 18:48:08.4760,3.38,-4.72,15.7,16.73
2021-09-03 18:48:08.4860,8.13,-0.53,17.0,18.85
2021-09-03 18:48:08.4960,12.33,3.5,16.71,21.05
2021-09-03 18:48:08.5130,14.96,2.33,14.73,21.12
2021-09-03 18:48:08.5170,13.51,-4.14,12.1,18.6
2021-09-03 18:48:08.5250,14.01,-10.45,11.76,21.06
2021-09-03 18:48:08.5350,15.12,-13.95,10.85,23.25
2021-09-03 18:48:08.5450,15.06,-14.55,10.95,23.63
2021-09-03 18:48:08.5550,15.33,-13.32,10.92,23.05
2021-09-03 18:48:08.5650,14.84,-11.61,9.87,21.27
2021-09-03 18:48:08.5750,13.28,-11.22,9.13,19.63
2021-09-03 18:48:08.5850,11.32,-11.48,9.01,18.46
2021-09-03 18:48:08.5950,9.03,-11.82,8.8,17.28
2021-09-03 18:48:08.6110,6.42,-13.0,7.73,16.43
2021-09-03 18:48:08.6150,2.5,-16.86,6.99,18.42
2021-09-03 18:48:08.6250,-7.25,-24.15,5.58,25.82
2021-09-03 18:48:08.6350,-17.81,-25.02,-2.55,30.81
2021-09-03 18:48:08.6450,-16.2,-17.77,-11.24,26.54
2021-09-03 18:48:08.6550,-7.95,-13.17,-3.08,15.68
2021-09-03 18:48:08.6650,-4.94,-8.48,2.51,10.12
2021-09-03 18:48:08.6750,-3.28,-5.46,1.85,6.63
2021-09-03 18:48:08.6850,-0.18,-5.49,0.5,5.51
2021-09-03 18:48:08.6950,1.21,-3.26,1.12,3.65
2021-09-03 18:48:08.7110,-0.26,0.16,2.03,2.05
2021-09-03 18:48:08.7140,-2.35,2.03,2.28,3.85
2021-09-03 18:48:08.7250,-3.49,2.83,3.43,5.65
2021-09-03 18:48:08.7350,-4.3,2.56,4.58,6.78
2021-09-03 18:48:08.7450,-4.61,1.85,4.46,6.67
2021-09-03 18:48:08.7550,-3.89,1.95,3.62,5.66
2021-09-03 18:48:08.7650,-3.31,2.57,2.35,4.8
2021-09-03 18:48:08.7750,-3.15,2.58,0.88,4.16
2021-09-03 18:48:08.7840,-2.8,2.31,-1.4,3.89
2021-09-03 18:48:08.7950,-2.11,1.98,-3.51,4.54
2021-09-03 18:48:08.8100,-1.8,1.69,-5.63,6.14
2021-09-03 18:48:08.8140,-3.3,1.67,-7.82,8.65
2021-09-03 18:48:08.8250,-6.5,1.21,-9.43,11.51
2021-09-03 18:48:08.8350,-9.15,-0.24,-10.51,13.93
2021-09-03 18:48:08.8450,-10.09,-0.51,-12.43,16.01
2021-09-03 18:48:08.8540,-13.19,0.24,-12.76,18.35
2021-09-03 18:48:08.8650,-19.33,1.28,-11.25,22.4
2021-09-03 18:48:08.8750,-23.17,1.65,-9.27,25.01
2021-09-03 18:48:08.8840,-20.49,4.88,-9.88,23.26
2021-09-03 18:48:08.8950,-14.95,11.47,-10.26,21.45
2021-09-03 18:48:08.9110,-12.1,13.45,-12.36,21.91
2021-09-03 18:48:08.9150,-14.54,12.96,-14.46,24.25
2021-09-03 18:48:08.9240,-16.17,14.71,-13.06,25.46
2021-09-03 18:48:08.9340,-14.59,13.84,-9.32,22.16
2021-09-03 18:48:08.9440,-11.61,3.33,0.97,12.11
2021-09-03 18:48:08.9540,-18.79,-19.54,12.69,29.93
2021-09-03 18:48:08.9640,-38.89,-56.28,-17.86,70.7
2021-09-03 18:48:08.9740,16.32,-41.24,-42.6,61.49
2021-09-03 18:48:08.9840,25.27,34.65,10.54,44.16
2021-09-03 18:48:08.9940,-8.4,41.54,2.42,42.44
2021-09-03 18:48:09.0100,-28.15,7.88,-10.47,31.05
2021-09-03 18:48:09.0140,-22.88,-6.82,-5.61,24.52
2021-09-03 18:48:09.0240,-17.46,-15.64,-9.28,25.21
2021-09-03 18:48:09.0340,-4.27,-7.82,-4.81,10.12
2021-09-03 18:48:09.0440,3.29,0.81,-5.29,6.28
2021-09-03 18:48:09.0540,-8.69,-5.35,-5.35,11.52
2021-09-03 18:48:09.0640,-11.2,-16.3,-4.25,20.22
2021-09-03 18:48:09.0740,-7.06,-12.97,-4.61,15.46
2021-09-03 18:48:09.0840,-0.97,-16.7,-3.55,17.1
2021-09-03 18:48:09.0940,3.23,-20.37,-4.39,21.08
2021-09-03 18:48:09.1110,7.45,-20.86,-6.3,23.02
2021-09-03 18:48:09.1150,12.44,-19.33,-3.59,23.26
2021-09-03 18:48:09.1230,15.44,-15.13,0.05,21.61
2021-09-03 18:48:09.1340,17.69,-12.95,3.64,22.22
2021-09-03 18:48:09.1440,16.19,-10.05,7.29,20.4
2021-09-03 18:48:09.1540,11.12,-7.61,10.57,17.12
2021-09-03 18:48:09.1630,5.2,-7.39,14.13,16.77
2021-09-03 18:48:09.1740,0.24,-7.76,14.27,16.24
2021-09-03 18:48:09.1830,-1.09,-7.34,12.22,14.29
2021-09-03 18:48:09.1940,1.11,-7.92,12.71,15.01
2021-09-03 18:48:09.2100,5.29,-6.36,13.19,15.56
2021-09-03 18:48:09.2140,10.54,-1.73,13.75,17.41
2021-09-03 18:48:09.2240,16.51,1.56,14.0,21.7
2021-09-03 18:48:09.2330,17.99,-0.89,11.48,21.35
2021-09-03 18:48:09.2430,16.24,-6.8,11.36,20.95
2021-09-03 18:48:09.2540,17.82,-10.63,12.01,23.97
2021-09-03 18:48:09.2630,18.8,-11.98,12.38,25.49
2021-09-03 18:48:09.2730,18.38,-11.66,12.32,25.01
2021-09-03 18:48:09.2830,16.29,-11.19,11.39,22.81
2021-09-03 18:48:09.2940,13.52,-11.46,11.23,20.98
2021-09-03 18:48:09.3110,11.55,-12.36,10.93,20.14
2021-09-03 18:48:09.3150,9.69,-12.87,10.33,19.13
2021-09-03 18:48:09.3230,7.65,-13.46,9.6,18.21
2021-09-03 18:48:09.3330,5.36,-13.87,8.25,17.0
2021-09-03 18:48:09.3430,2.31,-16.07,6.34,17.42
2021-09-03 18:48:09.3530,-6.38,-22.46,4.35,23.75
2021-09-03 18:48:09.3630,-17.41,-24.19,-2.33,29.89
2021-09-03 18:48:09.3730,-19.05,-18.04,-11.59,28.68
2021-09-03 18:48:09.3830,-12.73,-13.42,-4.65,19.07
2021-09-03 18:48:09.3930,-8.14,-7.35,0.03,10.96
2021-09-03 18:48:09.4120,-4.5,-4.24,-1.04,6.26
2021-09-03 18:48:09.4150,0.12,-4.57,-2.57,5.24
2021-09-03 18:48:09.4230,2.45,-2.44,-1.29,3.69
2021-09-03 18:48:09.4330,1.11,0.58,0.86,1.51
2021-09-03 18:48:09.4430,-2.12,2.41,2.18,3.88
2021-09-03 18:48:09.4530,-5.26,3.37,4.22,7.53
2021-09-03 18:48:09.4630,-6.55,3.51,5.44,9.2
2021-09-03 18:48:09.4730,-6.28,3.05,5.34,8.78
2021-09-03 18:48:09.4830,-5.18,2.86,3.6,6.92
2021-09-03 18:48:09.4930,-4.17,2.77,1.3,5.17
2021-09-03 18:48:09.5120,-3.13,2.58,-1.12,4.2
2021-09-03 18:48:09.5150,-2.05,2.31,-3.2,4.44
2021-09-03 18:48:09.5230,-1.39,1.14,-5.18,5.48
2021-09-03 18:48:09.5320,-2.11,-0.86,-7.01,7.37
2021-09-03 18:48:09.5430,-4.85,-1.96,-8.4,9.89
2021-09-03 18:48:09.5520,-8.0,-2.53,-9.36,12.57
2021-09-03 18:48:09.5630,-9.41,-3.2,-10.19,14.23
2021-09-03 18:48:09.5730,-10.78,-4.42,-10.96,15.99
2021-09-03 18:48:09.5830,-16.17,-3.99,-11.26,20.1
2021-09-03 18:48:09.5920,-23.02,-2.55,-10.25,25.32
2021-09-03 18:48:09.6100,-21.81,2.07,-10.26,24.19
2021-09-03 18:48:09.6130,-16.11,10.38,-12.1,22.66
2021-09-03 18:48:09.6220,-11.89,16.0,-16.18,25.67
2021-09-03 18:48:09.6320,-10.65,15.94,-14.62,24.1
2021-09-03 18:48:09.6420,-18.11,15.73,-11.69,26.68
2021-09-03 18:48:09.6520,-21.62,13.23,-9.18,26.95
2021-09-03 18:48:09.6630,-19.02,10.88,-9.44,23.85
2021-09-03 18:48:09.6730,-13.18,11.59,-8.66,19.57
2021-09-03 18:48:09.6820,-7.14,10.03,-10.23,16.0
2021-09-03 18:48:09.6930,2.48,1.55,-3.47,4.53
2021-09-03 18:48:09.7120,9.79,-27.82,29.42,41.65
2021-09-03 18:48:09.7150,-36.03,-65.41,20.18,77.35
2021-09-03 18:48:09.7220,-18.63,-41.4,-41.55,61.54
2021-09-03 18:48:09.7320,28.74,35.53,-16.84,48.7
2021-09-03 18:48:09.7420,-9.16,63.19,9.89,64.61
2021-09-03 18:48:09.7520,-18.8,2.6,-17.14,25.57
2021-09-03 18:48:09.7620,-23.26,-22.22,-4.71,32.51
2021-09-03 18:48:09.7720,-19.82,-16.02,-2.93,25.65
2021-09-03 18:48:09.7820,-4.49,0.43,-0.76,4.57
2021-09-03 18:48:09.7920,0.14,-0.37,-6.6,6.61
2021-09-03 18:48:09.8080,-16.02,-3.26,-4.07,16.84
2021-09-03 18:48:09.8120,-18.69,-11.05,-3.74,22.03
2021-09-03 18:48:09.8220,-7.65,-12.82,-5.24,15.82
2021-09-03 18:48:09.8310,-1.6,-15.15,-5.22,16.1
2021-09-03 18:48:09.8410,0.24,-19.07,-4.13,19.51
2021-09-03 18:48:09.8520,3.52,-21.46,-7.77,23.09
2021-09-03 18:48:09.8620,11.76,-22.48,-6.72,26.24
2021-09-03 18:48:09.8720,19.62,-18.11,-2.46,26.81
2021-09-03 18:48:09.8810,25.72,-15.22,2.34,29.97
2021-09-03 18:48:09.8920,23.92,-11.66,6.86,27.48
2021-09-03 18:48:09.9090,15.8,-10.27,12.04,22.36
2021-09-03 18:48:09.9120,7.8,-8.9,14.11,18.41
2021-09-03 18:48:09.9210,3.37,-7.21,14.54,16.57
2021-09-03 18:48:09.9310,0.3,-5.23,14.86,15.75
2021-09-03 18:48:09.9420,1.53,-2.18,16.76,16.97
2021-09-03 18:48:09.9510,6.08,1.84,16.71,17.87
2021-09-03 18:48:09.9610,11.66,3.92,14.64,19.12
2021-09-03 18:48:09.9710,15.3,1.45,13.64,20.54
2021-09-03 18:48:09.9810,13.94,-4.83,11.78,18.87
2021-09-03 18:48:09.9910,15.02,-10.7,11.65,21.81
2021-09-03 18:48:10.0090,15.66,-12.75,11.24,23.11
2021-09-03 18:48:10.0120,15.14,-11.89,11.71,22.53
2021-09-03 18:48:10.0210,14.88,-10.95,12.26,22.17
2021-09-03 18:48:10.0310,13.58,-10.54,11.4,20.62
2021-09-03 18:48:10.0410,11.36,-11.59,10.54,19.35
2021-09-03 18:48:10.0510,9.24,-13.08,10.09,18.92
2021-09-03 18:48:10.0610,7.51,-13.96,9.6,18.53
2021-09-03 18:48:10.0710,5.6,-14.52,8.78,17.86
2021-09-03 18:48:10.0810,2.72,-16.28,8.04,18.35
2021-09-03 18:48:10.0920,-2.64,-19.39,6.53,20.62
2021-09-03 18:48:10.1090,-11.09,-23.28,3.6,26.03
2021-09-03 18:48:10.1120,-17.07,-21.72,-4.35,27.96
2021-09-03 18:48:10.1210,-12.74,-15.26,-8.99,21.81
2021-09-03 18:48:10.1310,-6.43,-12.19,-1.76,13.89
2021-09-03 18:48:10.1410,-5.22,-7.96,1.34,9.61
2021-09-03 18:48:10.1510,-3.91,-5.43,0.92,6.75
2021-09-03 18:48:10.1610,-1.7,-4.19,0.52,4.55
2021-09-03 18:48:10.1710,-1.16,-1.77,1.07,2.37
2021-09-03 18:48:10.1810,-2.49,0.32,1.18,2.77
2021-09-03 18:48:10.1910,-3.49,1.57,1.94,4.29
2021-09-03 18:48:10.2090,-3.4,2.3,3.75,5.55
2021-09-03 18:48:10.2130,-3.1,2.3,5.02,6.33
2021-09-03 18:48:10.2210,-2.67,2.39,5.09,6.22
2021-09-03 18:48:10.2310,-2.81,3.3,4.26,6.07
2021-09-03 18:48:10.2410,-3.71,3.89,3.21,6.26
2021-09-03 18:48:10.2510,-4.06,3.77,-0.06,5.54
2021-09-03 18:48:10.2610,-3.25,2.93,-3.26,5.45
2021-09-03 18:48:10.2710,-2.07,2.37,-5.74,6.54
2021-09-03 18:48:10.2810,-2.04,1.97,-7.84,8.33
2021-09-03 18:48:10.2910,-4.12,1.99,-9.48,10.52
2021-09-03 18:48:10.3080,-7.8,1.14,-10.46,13.09
2021-09-03 18:48:10.3110,-10.21,-0.29,-11.79,15.59
2021-09-03 18:48:10.3200,-11.35,-0.08,-12.83,17.13
2021-09-03 18:48:10.3300,-14.29,1.17,-11.49,18.37
2021-09-03 18:48:10.3400,-18.75,1.05,-8.98,20.81
2021-09-03 18:48:10.3500,-19.77,-0.07,-7.43,21.12
2021-09-03 18:48:10.3600,-17.11,5.4,-7.77,19.55
2021-09-03 18:48:10.3710,-15.2,12.88,-9.55,22.09
2021-09-03 18:48:10.3800,-14.97,14.16,-15.14,25.57
2021-09-03 18:48:10.3900,-12.96,12.91,-13.75,22.88
2021-09-03 18:48:10.4080,-15.09,15.3,-9.0,23.29
2021-09-03 18:48:10.4120,-17.34,13.8,-6.71,23.15
2021-09-03 18:48:10.4200,-15.84,8.82,-5.82,19.04
2021-09-03 18:48:10.4300,-4.92,-8.42,10.83,14.57
2021-09-03 18:48:10.4400,0.98,-41.48,24.6,48.23
2021-09-03 18:48:10.4500,-36.27,-59.05,-0.2,69.29
2021-09-03 18:48:10.4600,-3.6,-19.61,-46.82,50.88
2021-09-03 18:48:10.4700,21.44,17.66,-9.44,29.33
2021-09-03 18:48:10.4800,-17.05,46.29,7.12,49.84
2021-09-03 18:48:10.4900,-16.12,9.6,-11.62,22.06
2021-09-03 18:48:10.5080,-17.96,-10.04,-1.94,20.66
2021-09-03 18:48:10.5110,-15.66,-25.38,-12.38,32.29
2021-09-03 18:48:10.5200,-6.47,-0.51,-4.23,7.74
2021-09-03 18:48:10.5300,-0.04,4.23,-2.32,4.82
2021-09-03 18:48:10.5400,-14.02,-7.79,-4.82,16.74
2021-09-03 18:48:10.5490,-16.93,-12.95,-5.2,21.94
2021-09-03 18:48:10.5600,-6.92,-10.65,-6.13,14.1
2021-09-03 18:48:10.5690,-0.22,-14.94,-6.73,16.38
2021-09-03 18:48:10.5800,2.11,-17.84,-4.26,18.46
2021-09-03 18:48:10.5900,6.21,-20.78,-4.71,22.19
2021-09-03 18:48:10.6080,14.26,-22.28,-5.38,26.99
2021-09-03 18:48:10.6110,22.48,-18.38,-0.96,29.05
2021-09-03 18:48:10.6200,25.82,-12.92,3.13,29.04
2021-09-03 18:48:10.6300,23.74,-10.7,6.41,26.81
2021-09-03 18:48:10.6400,17.2,-8.94,10.49,22.04
2021-09-03 18:48:10.6490,9.3,-7.65,13.66,18.21
2021-09-03 18:48:10.6600,3.44,-6.48,14.37,16.13
2021-09-03 18:48:10.6690,0.82,-5.43,14.0,15.03
2021-09-03 18:48:10.6800,1.02,-2.98,13.52,13.88
2021-09-03 18:48:10.6900,6.18,-0.74,13.88,15.21
2021-09-03 18:48:10.7070,10.69,1.62,13.77,17.5
2021-09-03 18:48:10.7100,14.27,2.88,13.34,19.74
2021-09-03 18:48:10.7190,14.84,0.68,11.93,19.05
2021-09-03 18:48:10.7290,12.54,-4.57,10.13,16.75
2021-09-03 18:48:10.7390,14.26,-9.04,10.47,19.86
2021-09-03 18:48:10.7490,15.18,-10.66,10.34,21.23
2021-09-03 18:48:10.7590,14.56,-10.28,10.66,20.76
2021-09-03 18:48:10.7690,13.74,-9.84,10.68,19.99
2021-09-03 18:48:10.7800,12.6,-10.14,10.76,19.42
2021-09-03 18:48:10.7890,11.61,-11.42,10.3,19.26
2021-09-03 18:48:10.8070,10.51,-12.82,9.33,19.02
2021-09-03 18:48:10.8100,8.5,-13.7,8.12,18.05
2021-09-03 18:48:10.8190,5.44,-14.83,6.89,17.23
2021-09-03 18:48:10.8290,1.14,-17.92,5.68,18.83
2021-09-03 18:48:10.8390,-7.09,-23.75,3.87,25.08
2021-09-03 18:48:10.8490,-15.2,-24.21,-2.86,28.72
2021-09-03 18:48:10.8590,-13.41,-17.44,-9.47,23.95
2021-09-03 18:48:10.8690,-7.31,-14.47,-2.73,16.43
2021-09-03 18:48:10.8790,-4.91,-10.56,1.78,11.78
2021-09-03 18:48:10.8890,-3.88,-7.44,0.94,8.44
2021-09-03 18:48:10.9060,-1.67,-7.56,-1.07,7.81
2021-09-03 18:48:10.9100,-0.92,-5.7,-0.61,5.8
2021-09-03 18:48:10.9190,-2.67,-2.33,0.52,3.58
2021-09-03 18:48:10.9290,-4.04,-0.05,1.49,4.3
2021-09-03 18:48:10.9390,-4.37,0.79,2.88,5.29
2021-09-03 18:48:10.9490,-3.85,0.47,4.2,5.71
2021-09-03 18:48:10.9590,-3.05,0.6,4.9,5.8
2021-09-03 18:48:10.9690,-3.2,1.84,4.38,5.72
2021-09-03 18:48:10.9790,-4.69,3.2,2.85,6.35
2021-09-03 18:48:10.9890,-6.18,3.32,1.26,7.12
2021-09-03 18:48:11.0050,-5.98,3.04,-1.57,6.88
2021-09-03 18:48:11.0090,-4.46,2.22,-4.42,6.66
2021-09-03 18:48:11.0190,-3.13,1.18,-6.49,7.3
2021-09-03 18:48:11.0280,-3.08,1.17,-8.06,8.7
2021-09-03 18:48:11.0380,-5.18,1.2,-9.43,10.82
2021-09-03 18:48:11.0480,-7.53,-0.4,-10.63,13.03
2021-09-03 18:48:11.0580,-9.4,-2.04,-11.27,14.81
2021-09-03 18:48:11.0680,-13.09,-3.35,-11.28,17.6
2021-09-03 18:48:11.0780,-18.96,-4.91,-10.83,22.38
2021-09-03 18:48:11.0880,-23.03,-4.08,-9.0,25.06
2021-09-03 18:48:11.1060,-21.06,3.61,-7.05,22.5
2021-09-03 18:48:11.1090,-16.03,12.84,-12.51,24.04
2021-09-03 18:48:11.1180,-9.13,13.65,-15.06,22.28
2021-09-03 18:48:11.1280,-9.86,14.65,-12.17,21.44
2021-09-03 18:48:11.1380,-18.61,16.37,-9.58,26.57
2021-09-03 18:48:11.1480,-21.89,13.57,-9.7,27.52
2021-09-03 18:48:11.1580,-18.37,11.64,-9.25,23.63
2021-09-03 18:48:11.1680,-11.58,11.51,-8.73,18.51
2021-09-03 18:48:11.1780,-6.44,7.4,-10.51,14.37
2021-09-03 18:48:11.1880,-3.61,5.76,-11.7,13.53
2021-09-03 18:48:11.2050,-0.34,-0.49,22.57,22.57
2021-09-03 18:48:11.2090,-35.84,-39.22,50.13,73.04
2021-09-03 18:48:11.2180,-44.92,-69.93,-29.04,88.04
2021-09-03 18:48:11.2270,29.85,-10.98,-60.79,68.6
2021-09-03 18:48:11.2380,39.41,56.67,12.47,70.14
2021-09-03 18:48:11.2470,12.95,21.48,-15.55,29.51
2021-09-03 18:48:11.2580,-16.14,-12.29,-12.95,24.06
2021-09-03 18:48:11.2680,-36.62,-16.69,3.31,40.37
2021-09-03 18:48:11.2780,-26.29,0.85,0.69,26.31
2021-09-03 18:48:11.2880,-1.69,-1.41,-5.52,5.94
2021-09-03 18:48:11.3050,-4.46,-3.36,-4.28,7.03
2021-09-03 18:48:11.3080,-18.94,-6.89,0.07,20.15
2021-09-03 18:48:11.3180,-14.35,-11.23,-2.85,18.44
2021-09-03 18:48:11.3270,-3.19,-16.3,-6.6,17.87
2021-09-03 18:48:11.3380,5.27,-22.03,-7.48,23.85
2021-09-03 18:48:11.3470,11.1,-19.83,-7.17,23.82
2021-09-03 18:48:11.3570,15.13,-19.96,-6.21,25.8
2021-09-03 18:48:11.3670,18.5,-16.37,-2.78,24.85
2021-09-03 18:48:11.3770,20.89,-12.6,1.41,24.43
2021-09-03 18:48:11.3880,20.74,-10.28,5.38,23.76
2021-09-03 18:48:11.4050,15.0,-8.76,9.97,20.02
2021-09-03 18:48:11.4080,7.41,-8.39,13.43,17.48
2021-09-03 18:48:11.4180,2.95,-7.89,14.99,17.19
2021-09-03 18:48:11.4270,-0.27,-6.27,15.13,16.37
2021-09-03 18:48:11.4370,-1.31,-2.78,15.05,15.36
2021-09-03 18:48:11.4470,3.0,0.2,15.76,16.04
2021-09-03 18:48:11.4570,8.24,2.62,14.54,16.91
2021-09-03 18:48:11.4670,13.36,2.94,12.81,18.74
2021-09-03 18:48:11.4770,16.73,-0.72,10.81,19.93
2021-09-03 18:48:11.4870,18.22,-6.5,9.52,21.56
2021-09-03 18:48:11.5050,19.96,-10.35,9.75,24.5
2021-09-03 18:48:11.5080,18.54,-10.8,10.22,23.76
2021-09-03 18:48:11.5170,16.73,-9.96,10.6,22.16
2021-09-03 18:48:11.5270,14.47,-9.51,10.28,20.13
2021-09-03 18:48:11.5370,11.9,-9.97,9.83,18.37
2021-09-03 18:48:11.5470,9.54,-11.43,9.28,17.54
2021-09-03 18:48:11.5570,8.08,-13.08,8.82,17.72
2021-09-03 18:48:11.5670,6.92,-14.23,8.34,17.88
2021-09-03 18:48:11.5770,5.01,-14.68,7.78,17.35
2021-09-03 18:48:11.5870,1.74,-16.17,6.65,17.57
2021-09-03 18:48:11.6040,-5.3,-20.96,4.99,22.18
2021-09-03 18:48:11.6080,-15.5,-24.94,-0.48,29.36
2021-09-03 18:48:11.6170,-17.19,-20.2,-9.9,28.31
2021-09-03 18:48:11.6270,-9.08,-14.47,-6.8,18.38
2021-09-03 18:48:11.6370,-3.91,-9.97,-0.26,10.71
2021-09-03 18:48:11.6470,-2.39,-6.24,1.1,6.77
2021-09-03 18:48:11.6570,-0.79,-5.65,0.56,5.73
2021-09-03 18:48:11.6660,-0.7,-3.85,0.61,3.96
2021-09-03 18:48:11.6770,-2.84,-1.03,1.56,3.4
2021-09-03 18:48:11.6860,-4.25,1.03,2.41,4.99
2021-09-03 18:48:11.7030,-4.07,2.35,3.81,6.05
2021-09-03 18:48:11.7060,-3.96,2.3,5.08,6.83
2021-09-03 18:48:11.7160,-3.97,1.95,5.23,6.84
2021-09-03 18:48:11.7260,-3.46,2.33,4.24,5.94
2021-09-03 18:48:11.7370,-2.82,3.25,2.37,4.91
2021-09-03 18:48:11.7460,-2.53,3.81,0.52,4.6
2021-09-03 18:48:11.7570,-1.95,3.81,-1.57,4.55
2021-09-03 18:48:11.7660,-1.41,3.75,-3.39,5.24
2021-09-03 18:48:11.7760,-2.58,3.91,-4.9,6.77
2021-09-03 18:48:11.7860,-6.37,4.09,-6.14,9.74
2021-09-03 18:48:11.8010,-10.53,2.72,-7.83,13.4
2021-09-03 18:48:11.8060,-11.67,-1.32,-10.1,15.49
2021-09-03 18:48:11.8160,-11.13,-4.38,-12.8,17.51
2021-09-03 18:48:11.8260,-13.1,-3.81,-13.01,18.85
2021-09-03 18:48:11.8360,-18.5,0.29,-10.61,21.32
2021-09-03 18:48:11.8460,-21.8,3.37,-6.99,23.13
2021-09-03 18:48:11.8560,-18.11,3.99,-7.14,19.87
2021-09-03 18:48:11.8660,-12.82,7.63,-8.11,16.98
2021-09-03 18:48:11.8760,-13.83,13.02,-9.15,21.08
2021-09-03 18:48:11.8860,-16.92,13.79,-12.48,25.14
2021-09-03 18:48:11.9020,-15.58,13.24,-12.18,23.79
2021-09-03 18:48:11.9060,-13.76,13.59,-9.38,21.49
2021-09-03 18:48:11.9160,-12.57,13.24,-7.61,19.77
2021-09-03 18:48:11.9260,-9.62,10.13,-7.85,16.02
2021-09-03 18:48:11.9360,-2.59,5.35,-1.32,6.08
2021-09-03 18:48:11.9460,4.7,-18.61,27.08,33.19
2021-09-03 18:48:11.9560,-44.08,-57.82,17.68,74.82
2021-09-03 18:48:11.9660,-19.53,-48.2,-43.46,67.77
2021-09-03 18:48:11.9760,25.69,9.77,-19.16,33.5
2021-09-03 18:48:11.9860,10.09,37.19,6.85,39.13
2021-09-03 18:48:12.0010,-1.43,9.16,-26.33,27.91
2021-09-03 18:48:12.0060,-15.45,0.97,0.68,15.49
2021-09-03 18:48:12.0160,-24.92,-20.67,6.28,32.98
2021-09-03 18:48:12.0260,-15.17,-12.22,-4.07,19.9
2021-09-03 18:48:12.0360,0.3,9.16,-4.38,10.15
2021-09-03 18:48:12.0460,-8.63,2.97,-1.71,9.28
2021-09-03 18:48:12.0560,-21.58,-15.97,-1.91,26.91
2021-09-03 18:48:12.0660,-12.12,-14.04,-3.12,18.8
2021-09-03 18:48:12.0760,0.62,-10.98,-5.5,12.29
2021-09-03 18:48:12.0860,4.39,-18.0,-5.96,19.46
2021-09-03 18:48:12.1010,6.38,-20.15,-7.51,22.43
2021-09-03 18:48:12.1050,12.38,-20.89,-5.87,24.98
2021-09-03 18:48:12.1150,19.37,-16.27,-1.88,25.36
2021-09-03 18:48:12.1250,23.58,-12.71,1.52,26.83
2021-09-03 18:48:12.1360,22.61,-11.06,5.26,25.71
2021-09-03 18:48:12.1460,15.89,-9.44,10.42,21.21
2021-09-03 18:48:12.1550,7.67,-8.12,14.16,18.03
2021-09-03 18:48:12.1650,2.76,-6.78,15.04,16.72
2021-09-03 18:48:12.1750,0.3,-5.36,14.54,15.49
2021-09-03 18:48:12.1850,0.59,-2.75,14.83,15.09
2021-09-03 18:48:12.2000,4.41,-0.62,15.99,16.59
2021-09-03 18:48:12.2050,9.28,1.61,16.2,18.73
2021-09-03 18:48:12.2150,13.18,2.83,14.69,19.93
2021-09-03 18:48:12.2250,15.64,0.29,13.84,20.88
2021-09-03 18:48:12.2350,13.61,-4.97,11.25,18.34
2021-09-03 18:48:12.2450,13.4,-9.45,10.51,19.47
2021-09-03 18:48:12.2550,14.82,-11.77,10.63,21.7
2021-09-03 18:48:12.2650,14.76,-11.11,11.51,21.76
2021-09-03 18:48:12.2750,13.96,-9.49,11.58,20.47
2021-09-03 18:48:12.2850,12.55,-9.03,10.79,18.85
2021-09-03 18:48:12.3010,10.34,-9.9,10.96,18.02
2021-09-03 18:48:12.3050,8.14,-11.64,10.6,17.72
2021-09-03 18:48:12.3150,5.47,-14.83,9.77,18.58
2021-09-03 18:48:12.3250,0.42,-20.74,8.23,22.31
2021-09-03 18:48:12.3360,-7.87,-27.01,4.65,28.51
2021-09-03 18:48:12.3440,-13.54,-24.85,-3.17,28.47
2021-09-03 18:48:12.3550,-10.94,-16.62,-8.55,21.65
